frame_index,timestamp,pred,event_cls,x,y
48321,1764853814550.0,0.06213857954265202,0,748.0,158.6666717529297
48322,1764853814582.0,0.07326561065188382,0,735.3333129882812,149.3333282470703
48323,1764853814614.0,0.06917837344745285,0,724.3333740234375,142.3333282470703
48324,1764853814642.0,0.09515285282023961,0,715.3333129882812,135.3333282470703
48325,1764853814674.0,0.08242052749412151,0,706.3333129882812,130.3333282470703
48326,1764853814706.0,0.07833329028969055,0,698.6666870117188,126.33332824707033
48327,1764853814738.0,0.09135464407625565,0,692.3333129882812,122.33333587646484
48328,1764853814770.0,0.0819543856521898,0,685.3333129882812,119.33333587646484
48329,1764853814798.0,0.09877394818273887,0,680.0,116.0
48330,1764853814830.0,0.112484384932791,0,674.3333740234375,114.66666412353516
48331,1764853814861.2,0.08378186970262737,0,677.3333740234375,113.7999984741211
48332,1764853814892.4,0.08378186970262737,0,680.3333740234375,112.93333282470704
48333,1764853814923.6,0.08378186970262737,0,683.3333740234375,112.06666717529296
48334,1764853814954.8,0.08378186970262737,0,686.3333740234375,111.2000015258789
48335,1764853814986.0,0.44942624340719717,0,689.3333740234375,110.33333587646484
48336,1764853815017.3333,0.0810768478583674,0,680.1667073567709,112.55555852254231
48337,1764853815048.6667,0.0810768478583674,0,671.0000406901041,114.77778116861978
48338,1764853815080.0,0.0810768478583674,0,661.8333740234375,117.00000381469728
48339,1764853815111.3333,0.0810768478583674,0,652.6667073567709,119.22222646077472
48340,1764853815142.6667,0.0810768478583674,0,643.5000406901041,121.4444491068522
48341,1764853815174.0,0.0810768478583674,0,634.3333740234375,123.66667175292967
48342,1764853815205.0,0.0810768478583674,0,632.3333740234375,126.33333587646484
48343,1764853815236.0,0.0810768478583674,0,630.3333740234375,129.0
48344,1764853815267.0,0.0810768478583674,0,628.3333740234375,131.66666412353516
48345,1764853815298.0,0.0810768478583674,0,626.3333740234375,134.3333282470703
48346,1764853815330.0,0.0810768478583674,0,625.0,137.3333282470703
48347,1764853815362.0,0.09722753924510996,0,624.0,140.6666717529297
48348,1764853815394.0,0.08638986907800228,0,622.3333129882812,143.6666717529297
48349,1764853815426.0,0.09905413769982471,0,620.3333129882812,147.3333282470703
48350,1764853815454.0,0.3734449399039237,0,619.3333740234375,147.3333282470703
48351,1764853815486.0,0.08364631150932544,0,618.3333129882812,141.66665649414062
48352,1764853815518.0,0.08242052749412151,0,617.0,136.33334350585938
48353,1764853815550.0,0.07833329028969055,0,616.4444376627604,131.6666742960612
48354,1764853815582.0,0.07833329028969055,0,615.8888753255209,127.00000508626302
48355,1764853815614.0,0.11083740236505049,0,615.3333129882812,122.33333587646484
48356,1764853815644.6667,0.0819543856521898,0,614.4999796549479,119.3333346048991
48357,1764853815675.3333,0.0819543856521898,0,613.6666463216146,116.33333333333334
48358,1764853815706.0,0.0819543856521898,0,612.8333129882812,113.33333206176758
48359,1764853815736.6667,0.0819543856521898,0,611.9999796549479,110.33333079020184
48360,1764853815767.3333,0.0819543856521898,0,611.1666463216146,107.33332951863608
48361,1764853815798.0,0.09877394818273887,0,610.3333129882812,104.33332824707033
48362,1764853815829.3845,0.0819543856521898,0,609.6410099909856,103.17948209322417
48363,1764853815860.7693,0.0819543856521898,0,608.9487069936899,102.02563593937802
48364,1764853815892.1538,0.0819543856521898,0,608.2564039963943,100.87178978553186
48365,1764853815923.5386,0.0819543856521898,0,607.5641009990985,99.71794363168571
48366,1764853815954.923,0.0819543856521898,0,606.8717980018029,98.56409747783955
48367,1764853815986.3076,0.0819543856521898,0,606.1794950045072,97.4102513239934
48368,1764853816017.6924,0.0819543856521898,0,605.4871920072115,96.25640517014725
48369,1764853816049.077,0.0819543856521898,0,604.7948890099159,95.10255901630109
48370,1764853816080.4614,0.0819543856521898,0,604.1025860126202,93.94871286245493
48371,1764853816111.8462,0.0819543856521898,0,603.4102830153245,92.79486670860878
48372,1764853816143.2307,0.0819543856521898,0,602.7179800180288,91.64102055476262
48373,1764853816174.6155,0.0819543856521898,0,602.0256770207332,90.48717440091647
48374,1764853816206.0,0.09877394818273887,0,601.3333740234375,89.33332824707031
48375,1764853816238.0,0.0819543856521898,0,600.8333435058594,89.16666412353516
48376,1764853816270.0,0.4281138932562484,0,600.3333129882812,89.0
48377,1764853816301.111,0.0810768478583674,0,599.7777574327257,89.59259287516277
48378,1764853816332.2222,0.0810768478583674,0,599.2222018771702,90.18518575032552
48379,1764853816363.3333,0.0810768478583674,0,598.6666463216146,90.77777862548828
48380,1764853816394.4443,0.0810768478583674,0,598.1110907660591,91.37037150065105
48381,1764853816425.5557,0.0810768478583674,0,597.5555352105034,91.9629643758138
48382,1764853816456.6667,0.0810768478583674,0,596.9999796549479,92.55555725097656
48383,1764853816487.7778,0.0810768478583674,0,596.4444240993923,93.14815012613931
48384,1764853816518.889,0.0810768478583674,0,595.8888685438368,93.74074300130208
48385,1764853816550.0,0.2296176217580484,0,595.3333129882812,94.33333587646484
48386,1764853816582.0,0.09047710628243325,0,595.0,97.0
48387,1764853816612.6667,0.0810768478583674,0,594.5555419921875,99.22222391764322
48388,1764853816643.3333,0.0810768478583674,0,594.111083984375,101.44444783528644
48389,1764853816674.0,0.3396252650582192,0,593.6666259765625,103.66667175292967
48390,1764853816705.111,0.08659004049422003,0,595.8147786458334,101.74074554443358
48391,1764853816736.2222,0.08659004049422003,0,597.9629313151041,99.81481933593749
48392,1764853816767.3333,0.08659004049422003,0,600.111083984375,97.8888931274414
