frame_index,timestamp,pred,event_cls,x,y
48819,1764853830106.0,0.935023709739714,0,657.3333129882812,87.0
48835,1764853830606.2144,1.0475547496430397,0,653.468273344494,83.60316975911458
48836,1764853830637.4285,1.0475547496430397,0,653.2698596772693,83.87301127115886
48837,1764853830668.6428,1.0475547496430397,0,653.0714460100446,84.14285278320312
48838,1764853830699.8572,1.0475547496430397,0,652.8730323428199,84.41269429524739
48839,1764853830731.0715,1.0475547496430397,0,652.6746186755952,84.68253580729167
48840,1764853830762.2856,1.0475547496430397,0,652.4762050083706,84.95237731933594
48841,1764853830793.5,1.0475547496430397,0,652.2777913411459,85.2222188313802
48842,1764853830824.7144,1.0475547496430397,0,652.0793776739212,85.49206034342447
48843,1764853830855.9285,1.0475547496430397,0,651.8809640066964,85.76190185546875
48844,1764853830887.1428,1.0475547496430397,0,651.6825503394717,86.03174336751302
48845,1764853830918.3572,1.0475547496430397,0,651.484136672247,86.30158487955728
48846,1764853830949.5715,1.0475547496430397,0,651.2857230050223,86.57142639160156
48847,1764853830980.7856,1.0475547496430397,0,651.0873093377976,86.84126790364583
48848,1764853831012.0,1.0475547496430397,0,650.8888956705729,87.1111094156901
48849,1764853831043.2144,1.0475547496430397,0,650.6904820033482,87.38095092773438
48850,1764853831074.4285,1.0475547496430397,0,650.4920683361236,87.65079243977864
48851,1764853831105.6428,1.0475547496430397,0,650.2936546688989,87.92063395182291
48852,1764853831136.8572,1.0475547496430397,0,650.0952410016741,88.19047546386719
48853,1764853831168.0715,1.0475547496430397,0,649.8968273344494,88.46031697591145
48854,1764853831199.2856,1.0475547496430397,0,649.6984136672247,88.73015848795572
48855,1764853831230.5,1.0475547496430397,0,649.5,89.0
48856,1764853831261.7144,1.0475547496430397,0,649.3015863327753,89.26984151204427
48857,1764853831292.9285,1.0475547496430397,0,649.1031726655506,89.53968302408853
48858,1764853831324.1428,1.0475547496430397,0,648.9047589983259,89.8095245361328
48859,1764853831355.3572,1.0475547496430397,0,648.7063453311011,90.07936604817708
48860,1764853831386.5715,1.0475547496430397,0,648.5079316638764,90.34920756022134
48861,1764853831417.7856,1.0475547496430397,0,648.3095179966518,90.6190490722656
48862,1764853831449.0,1.0475547496430397,0,648.1111043294271,90.88889058430988
48863,1764853831480.2144,1.0475547496430397,0,647.9126906622024,91.15873209635416
48864,1764853831511.4285,1.0475547496430397,0,647.7142769949777,91.42857360839842
48865,1764853831542.6428,1.0475547496430397,0,647.515863327753,91.6984151204427
48866,1764853831573.8572,1.0475547496430397,0,647.3174496605283,91.96825663248696
48867,1764853831605.0715,1.0475547496430397,0,647.1190359933036,92.23809814453124
48868,1764853831636.2856,1.0475547496430397,0,646.9206223260788,92.5079396565755
48869,1764853831667.5,1.0475547496430397,0,646.7222086588541,92.77778116861978
48870,1764853831698.7144,1.0475547496430397,0,646.5237949916294,93.04762268066403
48871,1764853831729.9285,1.0475547496430397,0,646.3253813244048,93.31746419270831
48872,1764853831761.1428,1.0475547496430397,0,646.1269676571801,93.5873057047526
48873,1764853831792.3572,1.0475547496430397,0,645.9285539899554,93.85714721679686
48874,1764853831823.5715,1.0475547496430397,0,645.7301403227307,94.12698872884113
48875,1764853831854.7856,1.0475547496430397,0,645.531726655506,94.3968302408854
53757,1764853984361.0,0.9954319737693971,0,630.6666259765625,574.3333740234375
63714,1764854295398.0,0.9545785557243466,0,692.0,134.3333282470703
63774,1764854297271.0,1.0351982084033244,0,674.6666870117188,134.6666717529297
63936,1764854302331.0,0.9481059806786082,0,662.3333129882812,138.6666717529297
63990,1764854304019.0,0.966754756042383,0,626.3333740234375,462.3333129882813
64011,1764854304675.0,0.9252456313099757,1,585.6666259765625,709.0
64766,1764854328259.0,0.9733821418941769,1,733.6666870117188,443.3333129882813
64977,1764854334851.0,0.9537426721359823,0,652.3333129882812,79.0
71066,1764854525059.0,0.9309965206786488,0,680.0,100.66666412353516
76849,1764854705710.0,0.913230386977327,0,692.0,200.3333282470703
76923,1764854708022.0,0.9405141961462452,1,785.6666259765625,384.0000305175781
77017,1764854710958.0,0.9202764822420303,0,598.6666259765625,342.3333435058594
77020,1764854711050.0,1.0018043214693408,1,593.0,347.0
77129,1764854714454.0,0.9787992155446958,1,780.3333129882812,402.3333129882813
77218,1764854717238.0,1.0067991481393588,1,760.0,402.3333129882813
77270,1764854718862.0,0.9518699767276388,0,631.3333740234375,148.33334350585938
77279,1764854719142.0,0.9554937263567639,0,641.6666259765625,168.3333282470703
77426,1764854723734.0,1.0255571480916017,1,630.6666259765625,375.3333435058594
77507,1764854726263.0,0.9983123250906263,1,622.3333129882812,385.0
77691,1764854732011.0,1.000300685518859,1,552.3333129882812,390.3333435058594
77781,1764854734823.0,0.9147510247496324,0,654.6666870117188,412.0
80730,1764854826944.0,0.9740898530928876,0,675.3333129882812,169.33334350585938
80804,1764854829256.0,1.0470139672705376,1,654.6666870117188,428.6666564941406
80843,1764854830472.0,0.995088590456633,0,668.3333740234375,199.3333435058593
81084,1764854838004.0,0.9361710628882153,0,659.3333740234375,123.33333587646484
81134,1764854839564.0,1.0373991297232508,1,690.0,441.3333435058594
81200,1764854841625.0,0.9697496162005201,0,668.0,320.33331298828125
81219,1764854842220.0,0.9669569870335932,1,692.6666870117188,443.3333129882813
82290,1764854875677.0,0.977005448638598,0,674.3333740234375,189.3333435058593
82858,1764854893418.0,1.0300580676130815,0,556.3333740234375,153.0
86865,1764855018591.0,0.9363655398175232,0,653.3333740234375,151.6666717529297
86909,1764855019963.0,0.9039522138602167,0,666.6666259765625,100.33332824707033
86932,1764855020683.0,0.974965253929199,0,682.3333129882812,101.66666412353516
90062,1764855118457.0,1.0167112940811505,0,640.3333129882812,149.66665649414062
92280,1764855187743.0,0.9039630449312734,0,633.0,71.33333587646484
92303,1764855188462.0,0.9330772415627498,0,713.8333435058594,246.83333587646484
